Administrative_Duration,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
20,0,38,0,0.028947368,31.48142512,0,2,6,9,3,0,0,0
0,0,34,0.014705882,0.027528909,0,0,2,2,3,10,0,0,0
0,0,1,0.2,0.2,0,0,3,2,7,1,0,0,0
0,0,7,0.028571429,0.085714286,0,0,2,4,3,1,0,0,0
0,0,2,0.166666667,0.166666667,0,0,1,1,1,10,0,0,0
45.5,0,9,0,0.018181818,0,0,2,2,7,2,1,0,0
147.5,209,48,0.004487179,0.01989011,68.91364255,0,3,2,7,11,0,0,1
0,11,50,0.056410256,0.083012821,0,0,1,1,1,3,0,0,0
36.5,0,11,0,0.026190476,0,0,2,2,1,8,0,0,0
47,49.5,28,0.013978495,0.02734255,108.9089884,0,1,1,1,2,0,1,1
49.5,0,22,0.02,0.056666667,0,0,1,1,1,3,0,0,0
0,0,2,0.05,0.15,0,0,3,3,5,20,0,0,0
0,0,3,0.2,0.2,0,0,3,2,6,13,0,0,0
100.5,0,10,0,0.002197802,0,0,8,13,9,20,0,0,0
0,0,12,0,0.016666667,0,0,8,2,1,10,0,0,0
0,0,1,0.2,0.2,0,0,2,2,4,11,0,1,0
346.7096405,207.25,292,0.000977199,0.005669849,13.91832377,0,2,2,1,2,0,1,0
0,0,1,0.2,0.2,0,0,3,2,1,13,0,0,0
0,0,6,0,0.033333333,0,0,3,2,6,2,0,0,0
91,0,45,0.012765957,0.012907801,0,0,3,2,6,10,0,0,0
126.5,0,52,0.005555556,0.016838538,0,0,3,2,3,11,0,0,0
561.5,31,95,0.007496464,0.025637791,50.09121868,0,1,1,5,2,0,0,1
0,0,2,0.2,0.2,0,0,2,2,3,1,0,0,0
86,0,12,0,0.026666667,23.6393946,0,4,5,1,1,0,0,1
0,0,37,0.002631579,0.010175439,34.15414773,0,2,2,2,7,0,0,1
209.0625,0,71,0.005128205,0.026238576,0,0,2,2,2,2,0,0,0
67.41666667,0,17,0.023333333,0.057,30.68883081,0,2,2,5,1,0,0,0
147,0,23,0.006896552,0.011264368,25.19297315,0,1,1,8,2,0,0,0
0,0,56,0.016071429,0.0175,0,0,3,2,1,3,0,0,0
0,0,2,0.2,0.2,0,0,2,10,2,10,0,0,0
0,0,2,0,0.1,0,0,2,2,4,3,0,0,0
72.5,0,35,0,0.023684211,102.4922188,0,2,2,2,1,0,0,1
0,0,14,0.014285714,0.05,0,0,2,5,3,2,0,0,0
173.1666667,24.5,30,0,0.013376623,54.121714,0,1,2,3,2,0,1,0
598.375,0,126,0.001538462,0.015567766,3.333835543,0,2,2,3,2,0,0,0
0,0,34,0.030588235,0.042913165,0,0,3,2,1,1,0,1,0
0,0,8,0.04375,0.0375,49.72830378,0,3,2,1,8,0,0,1
15,4,44,0,0.004444444,0,0,2,2,8,1,1,0,0
42,0,232,0.002564103,0.014824296,0,0,2,2,1,2,0,0,1
645.6666667,0,25,0.007407407,0.022222222,0,0,1,1,1,1,0,1,0
0,0,6,0,0.033333333,0,0,2,10,3,3,0,0,0
0,0,50,0.008163265,0.024489796,0,0,2,4,3,1,0,0,0
66.83333333,0,125,0.00962963,0.022299824,0,0,2,5,3,1,0,0,1
0,0,96,0.002393617,0.019742908,0,0,3,2,1,6,0,1,0
190.4375,0,60,0.003809524,0.0154654,2.627347196,0,3,2,8,10,0,1,1
0,0,1,0.2,0.2,0,0,2,2,8,11,0,0,0
138.9166667,0,14,0,0.023684211,0,0,2,2,1,2,0,0,0
0,0,19,0,0.025,14.58941181,0,2,4,3,2,0,1,0
258.1444444,0,81,0.002325581,0.019277493,0,0,2,2,1,2,0,0,0
89.16666667,94.875,10,0,0.013333333,0,0,2,2,3,2,1,0,0
0,24.5,46,0.004680851,0.034267293,0,0,2,2,3,2,0,1,0
0,0,39,0,0.01025641,0,0,1,1,4,1,0,1,0
68.5,0,152,0.005228758,0.018756793,0,0,2,2,4,10,0,0,0
49.5,0,50,0.008959436,0.027766386,1.818480813,0,3,2,1,10,0,0,1
0,0,1,0.2,0.2,0,0,1,1,4,2,0,0,0
718,0,15,0.005263158,0.01754386,0,0,2,2,1,2,0,0,0
38.5,0,28,0.003703704,0.017901235,0,0,1,1,7,2,0,1,0
222.5,0,23,0.04,0.058285714,0,0,2,2,6,2,0,0,0
48.5,0,53,0.005357143,0.017261905,29.04476648,0,2,2,1,6,0,1,1
0,0,8,0.025,0.05625,0,0,1,1,2,1,0,0,0
69,18,10,0.005128205,0.039010989,0,0,2,2,1,2,0,0,0
0,0,1,0.2,0.2,0,0,8,13,9,20,0,0,0
128.125,134.5,93,0.006060606,0.019274564,0,0,2,2,3,2,0,1,0
0,0,10,0,0.05,0,0,2,2,1,2,0,0,0
0,0,99,0.022,0.028519936,0,0,3,2,2,13,0,0,1
0,0,69,0,0.007835821,0,0,2,2,1,8,1,0,0
0,0,12,0.054545455,0.072727273,76.05518858,0,1,1,1,3,0,0,0
327.5,0,7,0,0.028571429,0,0,2,2,2,2,0,0,0
1715,0,20,0,0.002898551,0,0,1,1,1,8,1,0,0
0,0,30,0.027222222,0.071666667,0,0,2,2,3,1,0,0,0
53.5,18,42,0,0.022101449,0,0,2,2,2,1,0,0,0
0,0,11,0,0.045454545,0,0,3,2,6,2,1,0,0
0,0,13,0,0.030769231,0,0,2,2,1,2,0,0,0
0,0,5,0.04,0.07,0,0,1,1,5,8,0,1,0
0,0,3,0,0.033333333,0,0,1,1,9,2,0,0,0
170.5,0,20,0.010526316,0.015789474,0,0,1,1,6,3,1,0,0
0,0,2,0,0.033333333,0,0,1,1,1,3,0,0,0
0,0,19,0.044444444,0.091666667,0,0,2,2,1,11,0,0,0
0,0,11,0,0.009090909,0,0,2,5,1,2,0,0,1
14.75,0,32,0.012903226,0.028602151,13.91276554,0,2,2,6,1,0,0,1
0,0,102,0.011764706,0.037679739,0,0,2,2,7,1,0,0,0
0,0,19,0.021052632,0.035087719,0,0,3,2,4,11,0,1,1
99.33333333,0,15,0.010526316,0.052631579,0,0,2,5,4,2,0,0,0
0,0,6,0.054545455,0.054385965,0,0,3,3,1,3,0,0,0
46.5,64.5,91,0.013285024,0.020476218,0,0,3,2,1,13,0,1,1
0,0,6,0,0.033333333,0,0,2,2,1,3,0,0,0
33.91666667,785.875,251,0.011608301,0.027881156,0,0,2,2,1,2,0,0,0
0,0,140,0.003809524,0.011870748,0,0,2,5,7,1,0,0,0
5,0,47,0.010416667,0.027824074,15.15643787,0,2,2,1,3,0,1,1
47.5,0,30,0.006896552,0.024137931,23.51024736,0,2,2,2,1,0,0,0
0,0,8,0,0.028571429,14.1273698,0,1,2,4,8,1,1,1
0,0,37,0.005555556,0.026851852,0,0,2,2,2,10,0,1,0
0,0,11,0,0.043636364,0,0,1,1,4,2,1,0,0
0,0,1,0.2,0.2,0,0,3,2,3,10,0,0,0
99.75,0,31,0,0.006451613,47.44850792,0,2,2,1,10,0,0,1
104.875,0,39,0,0.020905923,2.217029402,0,2,2,2,2,0,0,0
21,0,16,0,0.007142857,0,0,1,1,1,2,1,0,0
0,0,13,0.036363636,0.020095694,47.99199256,0,4,2,4,2,1,0,1
153.9166667,0,97,0.001168385,0.008928355,0,0,2,2,4,2,0,0,0
378.75,0,15,0.010526316,0.031578947,0,0,2,2,1,2,1,0,1
135.5,0,30,0,0.022727273,4.350513745,0,2,2,8,2,0,0,1
169.5,105,35,0.010810811,0.027027027,14.78162714,0,1,1,1,2,0,1,1
82,0,13,0,0.037777778,0,0,2,2,1,2,0,0,0
0,0,1,0.2,0.2,0,0,2,2,2,2,0,0,0
143.5,303,67,0.008333333,0.027665354,0,0,1,1,1,2,0,1,0
0,0,5,0.12,0.16,0,0,1,1,1,3,0,0,0
0,0,22,0.009090909,0.047727273,0,0,3,2,7,10,0,1,0
0,0,47,0.017021277,0.032056738,0,0,2,4,9,1,0,0,1
143.5142857,0,31,0.001612903,0.003655914,32.88667049,0,2,2,2,2,0,0,0
0,0,4,0,0.05,0,0,1,1,3,3,0,0,0
138.5,0,21,0,0.01,0,0,2,12,4,2,0,0,0
52.5,0,19,0,0.003333333,0,0,3,3,5,11,0,1,0
0,0,10,0,0.04,0,0,1,1,1,2,0,0,0
0,0,4,0.1,0.15,0,0,2,2,1,1,0,0,0
0,0,4,0.1,0.15,0,0,2,2,1,10,0,0,0
0,0,17,0.011764706,0.029411765,0,0,2,2,2,1,0,0,0
0,0,11,0,0.009090909,0,0,3,2,2,10,0,0,0
125.2659091,115,146,0.007792208,0.016586922,8.597486055,0,2,2,9,2,0,1,0
24.75,0,2,0,0.022222222,0,0,2,2,3,2,1,0,1
41.5,0,43,0.009302326,0.022170543,0,0,2,10,2,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,9,3,0,0,0
0,0,38,0.005263158,0.021052632,0,0,4,1,9,3,0,0,0
316,0,69,0.005555556,0.027698413,0,0,2,5,1,1,0,0,0
0,0,44,0,0.004651163,59.21256014,0,2,2,3,6,0,0,1
21.5,79,56,0.036904762,0.06360119,0,0,2,4,3,1,0,1,0
18,6,122,0.012926829,0.01962467,0,0,3,2,1,2,0,1,0
97.5,0,5,0,0.00625,0,0,2,2,7,2,1,0,0
0,0,2,0.2,0.2,0,0,3,2,1,13,0,0,0
0,0,5,0.11,0.15,0,0,2,2,3,13,0,0,0
88.25,546.5,37,0,0.005,14.54270238,0,2,2,9,2,1,0,1
109.3333333,118,34,0.015,0.019055556,0,0,3,2,4,3,0,1,0
290.2934078,302,49,0.020689655,0.024273772,10.74211393,0,1,1,2,2,0,0,0
0,0,3,0,0.066666667,0,0,2,2,7,3,0,0,0
0,6,50,0,0.017307692,0,0,2,2,1,10,0,0,0
0,0,11,0.036363636,0.077272727,0,0,1,1,4,3,0,0,0
13,0,23,0.066666667,0.101449275,0,0,2,2,1,1,0,0,0
0,0,3,0,0.066666667,0,0,1,1,1,3,0,1,0
0,0,15,0.004444444,0.031111111,0,0,2,2,3,2,0,0,0
248.5,192.25,9,0,0.0125,0,0,1,1,3,2,1,0,0
260.2083333,0,58,0,0.008231293,12.80819078,0,2,2,2,1,0,1,0
97.75,46.5,12,0.006666667,0.027111111,0,0,3,2,6,3,0,0,0
35.5,0,2,0,0.022222222,0,0,2,2,9,2,1,0,0
0,0,2,0,0.1,0,0,1,1,2,2,1,0,0
0,0,11,0,0.012121212,0,0,3,2,1,2,0,0,0
0,0,7,0.073376623,0.075604396,0,0,3,2,1,13,0,0,0
1307.675,132.6666667,517,0.004385217,0.014593571,8.4031637,0,1,1,1,2,0,0,1
73.5,0,59,0.009617486,0.032389468,0,0,2,2,1,13,0,0,0
0,0,28,0.010714286,0.042857143,0,0,2,2,1,13,0,0,0
116.1,97.66666667,170,0.002457143,0.01109801,0,0,2,2,7,2,0,0,0
119.5,0,24,0,0.008333333,0,0,1,1,3,1,0,0,0
96.5,0,8,0,0.02,0,0,1,1,6,2,0,0,0
0,0,1,0.2,0.2,0,0,2,4,3,1,0,0,0
72.5,0,95,0.00137457,0.005695387,5.214690992,0,3,2,1,2,0,1,0
73.70833333,188,80,0.022621723,0.059636655,0,0,2,2,1,2,0,1,0
0,0,15,0.014285714,0.028571429,0,0,3,2,7,3,0,0,0
27.5,0,114,0,0.000589971,255.5691579,0,4,5,2,8,0,0,1
0,0,2,0,0.1,0,0,2,2,9,2,0,1,0
0,0,5,0.08,0.12,0,0,2,2,1,3,0,0,0
13,0,3,0,0.05,0,0,2,2,1,8,1,0,0
471.25,0,21,0,0.010666667,44.98081787,0,1,1,2,8,1,1,1
136,13,85,0.005998168,0.019225201,3.920321611,0,1,1,1,2,0,1,1
34.5,0,18,0,0.005263158,38.92648303,0,1,1,3,2,0,0,1
0,0,1,0.2,0.2,0,0,1,1,1,10,0,0,0
26.5,58.5,24,0.006153846,0.020512821,33.11000268,0,2,2,1,2,0,0,1
487,0,28,0,0.003125,0,0,1,1,3,2,0,1,0
51.04166667,0,14,0,0.011481481,0,0,1,1,2,8,1,0,1
22.5,0,15,0.028571429,0.039285714,0,0,3,2,2,3,0,0,0
0,0,31,0,0.009677419,0,0,4,2,1,8,1,0,0
0,0,48,0.00625,0.028125,0,0,2,2,1,1,0,1,0
155.9,0,25,0,0.029012346,14.11909834,0,2,4,7,1,0,0,0
0,0,12,0.016666667,0.045833333,0,0,2,2,6,2,1,0,0
0,0,4,0,0.05,0,0,2,2,1,8,1,0,0
0,0,8,0,0.028571429,9.0847678,0,1,8,4,11,0,1,1
0,0,7,0.047619048,0.071428571,0,0,3,2,2,13,0,0,0
0,0,29,0,0.031034483,0,0,2,2,5,2,0,1,1
122.1,0,20,0.012098765,0.058821329,0,0,1,1,8,2,0,1,1
0,37,69,0.007123288,0.022355057,0,0,3,2,3,2,0,0,0
210.427451,435.45,154,0.00867052,0.017328726,2.982410939,0,3,2,1,2,0,0,1
0,0,26,0.032248521,0.032948718,0,0,3,2,6,13,0,0,0
0,0,100,0.00952381,0.025768619,8.505586651,0,2,2,7,2,0,1,1
0,0,13,0.028571429,0.064285714,0,0,1,8,3,1,0,1,0
407.25,67.5,14,0,0.030434783,0,0,3,2,8,1,0,0,0
0,0,21,0.01,0.048333333,0,0,2,2,7,3,0,0,0
40.5,0,7,0,0.016666667,0,0,2,4,1,2,0,0,0
0,0,4,0,0.05,0,0,3,2,1,11,0,0,0
77.5,17,46,0.004255319,0.019148936,51.00308169,0,3,2,4,10,0,0,1
135.5,0,86,0.002325581,0.008914729,0,0,2,2,3,2,0,0,0
179.275,0,101,0,0.005545073,17.53927855,0,2,2,6,2,0,1,0
36,763,9,0,0.014285714,0,0,8,2,1,2,1,0,1
0,0,1,0.2,0.2,0,0,3,2,1,1,0,0,0
0,0,18,0,0.00875,0,0,1,1,1,2,0,0,0
1443.1,205,225,0.00455693,0.012050716,9.242286032,0,2,2,4,2,0,0,1
0,105,194,0.003760684,0.017284446,1.79107248,0,2,2,3,2,0,0,1
23,0,39,0.005128205,0.02008547,20.5924708,0,1,1,1,2,0,1,1
543.3549065,243.2833333,169,0.005268892,0.016769542,0.742942737,0,1,1,3,2,0,1,0
104,0,34,0.005555556,0.026111111,0,0,2,2,4,1,0,0,0
0,0,6,0.033333333,0.066666667,0,0,2,2,9,3,0,0,0
235.1861702,138.5,71,0.006349206,0.025572609,0,0,3,2,1,2,0,1,1
0,0,11,0.036363636,0.060606061,0,0,3,2,1,13,0,1,0
0,0,32,0,0.0075,42.62274459,0,2,2,3,7,0,0,1
115,0,6,0,0.022222222,0,0,1,1,7,2,1,1,0
65.41666667,0,29,0.004848485,0.026060606,0,0,1,1,2,8,0,0,1
0,0,7,0,0.057142857,0,0,1,1,4,2,0,1,0
346.25,0,3,0,0.014285714,0,0,2,2,9,2,1,0,0
86.2,0,48,0.004166667,0.010138889,12.22605425,0,1,1,7,2,0,0,1
0,0,75,0.001333333,0.019428571,0,0,2,6,5,3,0,1,0
0,0,10,0,0.04,0,0,2,2,8,2,1,1,0
0,1830.5,81,0.003294118,0.020433155,0,0,2,2,3,2,0,1,0
0,0,2,0,0.1,0,0,4,5,9,11,1,0,0
0,0,2,0.2,0.2,0,0,3,2,5,20,0,0,0
0,0,57,0,0.005263158,0,0,2,2,2,3,0,0,1
179.75,8,64,0.007246377,0.014251208,16.68711526,0,2,5,9,2,0,0,0
0,0,8,0.025,0.058333333,0,0,2,4,7,1,0,0,0
9,0,37,0.030555556,0.053240741,4.760548596,0,1,1,8,1,0,0,0
0,0,11,0.018181818,0.040909091,0,0,3,2,4,1,0,1,0
0,0,22,0.009090909,0.015757576,0,0,3,2,6,8,0,1,0
197.25,0,51,0,0.008595388,3.507532249,0,1,1,1,3,0,1,0
0,0,14,0,0.003846154,0,0,2,2,5,2,1,0,0
0,19,65,0,0.011780384,0,0,2,2,8,2,1,0,0
151.7,0,34,0.017647059,0.023340336,0,0,3,2,1,2,0,0,0
0,0,8,0,0.028571429,0,0,3,2,1,2,1,0,0
0,0,62,0.003225806,0.015591398,57.48364657,0,4,2,1,1,0,1,0
54.5,0,26,0.007692308,0.023076923,44.92362122,0,2,2,3,2,0,0,0
0,0,10,0.03,0.046666667,0,0,1,1,1,2,0,1,1
0,0,43,0.007317073,0.031707317,8.898618695,0,2,4,1,10,0,0,1
8,0,10,0.04,0.06,0,0,1,1,7,3,0,1,0
0,0,3,0.066666667,0.133333333,0,0,2,2,1,3,0,0,0
231.75,0,30,0,0.0203125,0,0,2,2,4,2,0,0,0
19,11,11,0,0.019230769,0,0,2,2,1,8,1,0,0
0,0,1,0.2,0.2,0,0,1,1,3,3,1,1,0
52.16666667,110.75,65,0.002941176,0.017081105,3.277744575,0,1,1,6,2,0,1,0
163.6333333,294,80,0.002325581,0.024224806,19.73335395,0,2,1,2,2,0,1,1
0,0,28,0.014814815,0.026984127,14.59072178,0,2,4,4,1,0,0,0
95.75,886.25,154,0.00376506,0.014926307,0,0,3,2,6,2,0,1,0
0,0,1,0.2,0.2,0,0,1,1,3,3,0,0,0
218.741707,808.5,74,0.019767442,0.015609868,0,0,3,2,1,2,0,0,0
0,0,11,0.018181818,0.054545455,0,0,2,2,1,3,0,0,0
0,0,2,0,0.05,0,0,8,13,9,20,0,0,0
318.6410256,991.25,216,0.007542901,0.022135148,1.589329821,0,2,6,2,2,0,1,1
78.35714286,210.6666667,309,0.007586207,0.025532176,0,0,2,2,1,2,0,1,1
143,0,32,0,0.001015625,62.33035594,0,3,2,9,3,1,1,0
0,0,7,0.057142857,0.085714286,0,0,2,4,6,1,0,1,0
0,0,3,0.1,0.111111111,0,0,1,1,1,3,0,0,0
0,0,1,0.2,0.2,0,0,1,1,1,2,1,0,0
36,74,98,0,0.012431818,15.3498858,0,2,10,4,2,0,0,0
0,0,9,0,0.025,68.1974018,0,1,2,2,2,1,0,1
241.8611111,228,154,0.009808489,0.029142563,1.104440234,0,1,2,2,1,0,0,0
0,0,12,0,0.016666667,0,0,3,2,6,2,0,1,0
0,0,19,0,0.005555556,0,0,1,1,3,10,0,0,0
0,0,14,0,0.016071429,0,0,3,2,4,2,0,0,0
34.5,0,22,0.008695652,0.013043478,0,0,2,2,1,2,0,0,0
0,141.5,43,0,0.004545455,3.940422761,0,2,4,1,10,0,0,1
0,0,30,0.013333333,0.031333333,0,0,2,2,1,2,0,0,0
112.25,0,9,0.018181818,0.036363636,0,0,3,2,3,2,1,0,0
60.5,0,31,0,0.022580645,0,0,2,2,3,1,0,0,0
121,0,28,0.015555556,0.015740741,111.5113802,0,1,1,6,2,0,1,0
179.875,0,47,0.019607843,0.046744236,3.322660364,0,3,2,2,1,0,0,1
0,0,16,0,0.0125,0,0,2,2,4,1,0,0,0
0,0,17,0.038888889,0.057407407,0,0,3,2,2,1,0,1,0
0,0,21,0.041269841,0.058571429,0,0,1,2,1,3,0,0,0
71.2,72.125,23,0,0.022916667,6.064425698,0,2,2,9,2,0,1,0
111,0,32,0.005263158,0.014473684,19.27621155,0,2,2,1,2,0,0,1
110.7583333,3,34,0,0.011627907,17.78585727,0,2,2,5,10,0,1,0
0,103.5,30,0.0125,0.028125,0,0,2,2,1,2,0,1,0
0,0,1,0.2,0.2,0,0,2,2,7,11,0,1,0
0,13.83333333,65,0.017014925,0.040540739,0,0,3,2,2,13,0,1,0
0,0,7,0,0.025,0,0,1,1,6,3,0,0,0
286.4642857,29.5,64,0.008955224,0.009549977,6.49391045,0,3,2,3,10,0,0,1
111,5,131,0.003928571,0.013640873,7.513426372,0,2,1,1,2,0,0,1
284,0,18,0.0025,0.034166667,9.964444223,0,1,1,3,2,0,1,0
0,0,41,0.027642276,0.066547107,0,0,2,2,1,3,0,0,0
0,0,38,0.005263158,0.016666667,0,0,1,1,1,2,0,0,0
0,0,39,0,0.010810811,0,0,4,2,2,10,0,0,0
0,0,1,0.2,0.2,0,0,8,13,9,20,0,0,0
115.0833333,3,16,0,0.021428571,0,0,3,2,6,2,0,0,0
0,0,1,0.2,0.2,0,0,4,1,1,3,0,0,0
50.5,0,2,0,0.04,0,0,2,2,1,2,1,0,0
142.5,0,48,0.004347826,0.013043478,0,0,1,8,6,11,0,0,0
48.1875,121.5,51,0.003571429,0.01186886,60.07483189,0,3,2,1,2,0,1,1
0,0,63,0.006451613,0.03016129,0,0,2,1,3,1,0,1,0
75,312,98,0.002040816,0.025068027,0,0,2,2,8,2,0,0,0
0,0,6,0,0.066666667,0,0,2,2,1,2,0,0,0
115.375,0,20,0.026111111,0.028996212,14.88419318,0,3,2,1,1,0,0,1
0,0,3,0,0.066666667,0,0,1,1,1,1,0,0,0
0,0,5,0.04,0.08,0,0,1,1,1,3,0,0,0
0,0,13,0.015384615,0.035897436,0,0,2,2,1,2,0,1,0
196.8571429,0,59,0.00721393,0.0322986,6.048714136,0,2,2,1,1,0,1,0
0,0,37,0,0.021959459,0,0,2,2,5,2,0,0,0
0,0,200,0.006408856,0.024587384,0,0,2,2,1,2,0,0,0
79,0,47,0.008510638,0.034751773,21.23960367,0,2,2,1,2,1,0,0
69.125,13,227,0.005701754,0.020960781,0,0,2,2,1,1,0,0,0
0,0,7,0,0.028571429,0,0,2,2,1,3,0,0,0
0,0,28,0,0.007407407,17.50632106,0,4,1,6,2,1,0,1
334.25,92.16666667,2,0,0.00952381,0,0,1,1,3,10,1,1,0
19,0,4,0,0.02,0,0,1,1,1,3,0,0,0
0,0,6,0,0.016666667,0,0,8,13,9,20,0,0,0
0,33.75,72,0,0.014851055,0,0,1,1,1,2,0,0,1
0,0,36,0.008333333,0.030925926,0,0,1,1,1,2,0,0,0
107,143.75,2,0.025,0.05,0,0,3,2,3,1,0,0,0
0,0,2,0.2,0.2,0,0,1,1,1,15,0,0,0
0,0,6,0.033333333,0.077777778,0,0,3,2,4,11,0,1,0
0,0,19,0,0.010526316,0,0,2,2,2,2,1,0,0
0,0,3,0.066666667,0.1,0,0,2,2,3,2,0,0,0
452.5,0,18,0,0.002352941,0,0,1,1,6,2,1,0,0
0,0,1,0.2,0.2,0,0,3,2,2,1,0,1,0
19,0,4,0.04,0.04,0,0,3,2,1,6,0,0,0
0,0,2,0,0.066666667,0,0,2,2,8,6,0,0,0
0,0,84,0.01031746,0.014779942,0,0,1,1,3,2,0,0,1
26,0,235,0.007670851,0.022527689,0,0,2,2,1,2,0,0,1
19,106,17,0,0.023582766,0,0,1,10,3,2,0,0,0
0,0,1,0,0.1,0,0,1,1,3,1,0,0,0
0,0,5,0,0.04,0,0,2,5,1,2,1,0,0
126.2631579,50.83333333,59,0.008695652,0.030961792,0,0,2,2,6,3,0,0,0
55.75,0,74,0,0.020533333,0,0,2,2,1,2,0,0,0
0,0,58,0,0.015789474,0,0,2,2,9,2,0,0,1
22,69.5,30,0,0.019354839,0,0,2,2,1,2,0,0,0
0,0,13,0.016666667,0.05,0,0,4,1,7,6,0,0,0
6,0,15,0,0.014285714,0,0,8,13,9,20,0,0,0
739.125,0,19,0,0.022666667,27.97007005,0,1,1,7,2,1,0,0
0,0,33,0.012121212,0.051717172,0,0,2,5,3,1,0,0,1
0,0,8,0,0.1,0,0,2,2,3,2,0,0,0
0,0,16,0,0.015625,0,0,1,1,4,2,0,1,0
0,0,54,0.003846154,0.024807692,0,0,2,2,6,1,0,1,0
0,0,7,0,0.057142857,0,0,2,2,2,2,0,0,1
0,0,4,0,0.05,0,0,2,2,3,11,0,1,0
0,0,6,0.066666667,0.1,0,0,2,10,7,1,0,0,0
334.1666667,34,140,0.002684564,0.009552573,11.97037051,0,2,2,9,2,0,0,0
0,0,28,0,0.033333333,0,0,2,2,7,10,0,0,0
0,0,1,0.2,0.2,0,0,1,1,4,1,0,0,0
0,0,16,0,0.0125,41.67536194,0,2,4,1,3,1,0,1
307.360119,77.91666667,95,0.005882353,0.014513583,12.74039337,0,3,2,4,1,0,1,0
0,0,1,0,0.2,0,0,3,2,4,1,0,0,0
0,0,1,0.2,0.2,0,0,3,2,1,13,0,1,0
631.4166667,1037.15,501,0.003964723,0.014292461,9.131386805,0,2,2,1,2,0,0,1
0,0,21,0,0.00952381,0,0,2,2,1,13,0,0,0
0,45.75,42,0,0.008333333,0,0,1,1,6,1,0,1,0
32.64285714,189,224,0.002623688,0.016400421,10.36159616,0,1,2,1,2,0,0,1
184.9333333,277.5,70,0.006,0.014539683,32.09724943,0,3,2,1,2,0,1,1
62.66666667,0,82,0,0.023295607,0,0,1,1,2,2,0,0,0
0,0,3,0.2,0.2,0,0,2,2,1,1,0,0,0
0,0,1,0.2,0.2,0,0,1,1,1,1,0,0,0
55.575,0,4,0,0.011428571,0,0,1,1,1,8,1,0,0
0,0,3,0,0.033333333,0,0,1,1,3,1,0,0,0
0,0,23,0,0.007971014,0,0,3,2,1,13,0,0,0
0,0,22,0.00952381,0.028571429,0,0,4,2,1,10,0,0,0
0,39.5,97,0.002749141,0.015832106,0,0,2,5,6,1,0,1,0
107,0,34,0,0.013513514,0,0,2,2,1,1,0,1,0
0,0,22,0,0.004761905,0,0,2,2,2,10,0,0,0
0,0,3,0,0.066666667,0,0,3,2,4,2,0,1,0
0,0,21,0.019047619,0.047619048,0,0,3,2,1,10,0,0,0
104.25,0,38,0,0.022807018,4.113391331,0,2,2,1,13,0,0,1
9,0,15,0,0.011904762,43.03066045,0,1,1,3,2,1,0,1
0,0,42,0.014634146,0.031939605,0,0,1,1,2,10,0,1,0
0,0,1,0.2,0.2,0,0,1,1,3,3,0,0,0
227.6,0,54,0.006557377,0.022222222,42.19732111,0,1,2,1,2,0,0,1
0,0,7,0.028571429,0.04,0,0,2,2,4,8,0,0,0
67.75,0,11,0.016666667,0.043148148,0,0,3,2,1,2,0,0,0
554.75,0,34,0.007407407,0.024345679,10.73461716,0,1,1,3,8,1,1,1
0,0,111,0.009009009,0.024725635,0,0,2,2,1,2,0,0,0
0,0,11,0,0.075757576,0,0,1,1,3,1,0,0,0
256.5,0,57,0.006774194,0.032699169,3.373062968,0,3,2,3,2,0,1,1
0,0,2,0.2,0.2,0,0,2,2,9,13,0,0,0
0,861,12,0.014285714,0.030952381,0,0,1,1,3,2,0,1,0
0,0,1,0.2,0.2,0,0,1,8,8,11,0,1,0
3,63.5,118,0.001626016,0.014905149,0,0,2,2,1,2,0,1,0
0,0,72,0.002777778,0.013842593,0,0,1,2,1,11,0,0,0
249.8,50,229,0.007143733,0.024304152,0,0,2,2,1,1,0,0,0
0,0,8,0,0.025,0,0,2,5,3,2,0,0,0
0,0,3,0.2,0.2,0,0,2,2,5,1,0,0,0
0,0,6,0,0.016666667,0,0,1,1,8,10,0,0,0
0,0,21,0,0.028571429,0,0,2,2,6,2,0,1,0
0,0,27,0,0.003703704,0,0,8,2,3,20,1,0,1
201,0,84,0.006896552,0.016803503,66.57412378,0,2,2,4,2,0,0,0
0,0,8,0.04375,0.02875,0,0,1,2,1,1,0,1,0
0,0,11,0.018181818,0.033333333,0,0,3,2,1,3,0,0,0
89,0,26,0,0.0375,0,0,2,2,4,1,0,0,0
149.013357,138,78,0.002380952,0.012458392,0,0,3,2,1,2,0,0,0
113.25,0,91,0,0.00428729,0,0,2,2,8,8,1,0,0
562,0,22,0,0.008333333,0,0,2,2,1,2,0,0,0
305.905303,89.95454545,101,0.001904762,0.019112158,51.36077038,0,2,4,3,2,0,1,1
203.9166667,114.75,118,0.004098361,0.012520167,55.01131298,0,2,2,1,2,0,0,1
7.625,0,21,0,0.014603175,0,0,2,2,1,1,0,0,0
4,0,48,0,0.00070922,0,0,2,2,1,2,1,0,0
1230.333333,286.0833333,68,0.013684211,0.026801619,1.597803468,0,1,1,1,2,0,0,1
0,0,34,0,0.023529412,0,0,2,2,9,11,1,0,1
0,0,33,0,0.034375,0,0,2,2,9,2,0,0,0
0,0,10,0,0.0125,0,0,3,12,1,1,0,1,0
